,ID,0,1,2,3,4,5,C,X,LAST_STATUS,LAST_MONTH,COUNT_MONTHS,total_delay,C_RATING,CLIENT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,EMPLOYED
16951,5053501,0,0,0,0,0,0,4,1,C,0,4.0,0,AA,GOOD,F,Y,N,1.0,112500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-14499.0,-2860.0,1.0,0.0,0.0,0.0,Accountants,3.0,39.0,Y
16956,5053509,0,0,0,0,0,0,6,4,C,-28,6.0,0,AA,GOOD,M,Y,Y,4.0,157500.0,Working,Higher education,Married,House / apartment,-11380.0,-1734.0,1.0,0.0,0.0,0.0,Managers,6.0,31.0,Y
17053,5053631,0,0,0,0,0,0,44,1,C,0,44.0,0,AA,GOOD,F,N,Y,1.0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-14926.0,-424.0,1.0,0.0,0.0,0.0,Sales staff,2.0,40.0,Y
17116,5053719,0,0,0,0,0,0,5,1,C,-28,5.0,0,AA,GOOD,F,Y,Y,1.0,225000.0,Working,Higher education,Separated,House / apartment,-14816.0,-1672.0,1.0,0.0,0.0,0.0,Core staff,2.0,40.0,Y
17126,5053729,0,0,0,0,0,0,2,1,C,-15,2.0,0,AA,GOOD,F,Y,Y,1.0,225000.0,Working,Higher education,Separated,House / apartment,-14816.0,-1672.0,1.0,0.0,0.0,0.0,Core staff,2.0,40.0,Y
17133,5053740,0,0,0,0,0,0,23,18,C,0,23.0,0,AA,GOOD,F,N,Y,0.0,360000.0,State servant,Higher education,Married,House / apartment,-16182.0,-3163.0,1.0,0.0,1.0,0.0,Managers,2.0,44.0,Y
17134,5053742,0,0,0,0,0,0,42,18,C,0,42.0,0,AA,GOOD,F,N,Y,0.0,360000.0,State servant,Higher education,Married,House / apartment,-16182.0,-3163.0,1.0,0.0,1.0,0.0,Managers,2.0,44.0,Y
17187,5053840,0,0,0,0,0,0,2,37,C,0,2.0,0,AA,GOOD,F,N,Y,0.0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-18794.0,-6358.0,1.0,0.0,0.0,0.0,High skill tech staff,2.0,51.0,Y
17197,5053851,0,0,0,0,0,0,12,6,C,0,12.0,0,AA,GOOD,M,Y,N,0.0,184500.0,Working,Secondary / secondary special,Married,Municipal apartment,-18013.0,-1215.0,1.0,0.0,0.0,0.0,Laborers,2.0,49.0,Y
17200,5053854,0,0,0,0,0,0,6,6,C,0,6.0,0,AA,GOOD,M,Y,N,0.0,184500.0,Working,Secondary / secondary special,Married,Municipal apartment,-18013.0,-1215.0,1.0,0.0,0.0,0.0,Laborers,2.0,49.0,Y
17202,5053856,0,0,0,0,0,0,38,12,C,0,38.0,0,AA,GOOD,M,Y,Y,2.0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-10991.0,-637.0,1.0,0.0,0.0,0.0,Laborers,4.0,30.0,Y
17204,5053859,0,0,0,0,0,0,4,12,C,0,4.0,0,AA,GOOD,M,Y,Y,2.0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-10991.0,-637.0,1.0,0.0,0.0,0.0,Laborers,4.0,30.0,Y
17205,5053861,0,0,0,0,0,0,26,12,C,0,26.0,0,AA,GOOD,M,Y,Y,2.0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-10991.0,-637.0,1.0,0.0,0.0,0.0,Laborers,4.0,30.0,Y
17267,5053950,0,0,0,0,0,0,8,11,C,0,8.0,0,AA,GOOD,F,N,N,0.0,157500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20691.0,365243.0,1.0,0.0,0.0,0.0,,2.0,56.0,N
17279,5053966,0,0,0,0,0,0,7,18,C,0,7.0,0,AA,GOOD,F,N,N,0.0,270000.0,State servant,Higher education,Married,House / apartment,-13266.0,-2341.0,1.0,1.0,1.0,0.0,Core staff,2.0,36.0,Y
17316,5054007,0,0,0,0,0,0,8,1,C,-8,8.0,0,AA,GOOD,F,Y,N,0.0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19939.0,-6298.0,1.0,1.0,0.0,0.0,Managers,2.0,54.0,Y
17318,5054009,0,0,0,0,0,0,1,13,C,0,1.0,0,AA,GOOD,F,Y,N,0.0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19939.0,-6298.0,1.0,1.0,0.0,0.0,Managers,2.0,54.0,Y
17321,5054015,0,0,0,0,0,0,8,1,C,-14,8.0,0,AA,GOOD,F,Y,N,0.0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19939.0,-6298.0,1.0,1.0,0.0,0.0,Managers,2.0,54.0,Y
17324,5054020,0,0,0,0,0,0,6,18,C,0,6.0,0,AA,GOOD,F,N,N,0.0,202500.0,Working,Secondary / secondary special,Married,Office apartment,-19760.0,-2099.0,1.0,0.0,0.0,0.0,Cleaning staff,2.0,54.0,Y
17346,5054053,0,0,0,0,0,0,19,20,C,0,19.0,0,AA,GOOD,M,Y,N,1.0,112500.0,Working,Secondary / secondary special,Married,Rented apartment,-11583.0,-3407.0,1.0,1.0,0.0,0.0,Laborers,3.0,31.0,Y
17355,5054063,7,0,0,1,1,4,0,19,X,0,13.0,9,DD,BAD,M,N,N,1.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16424.0,-1458.0,1.0,0.0,0.0,0.0,Drivers,3.0,44.0,Y
17360,5054068,7,0,0,1,1,4,0,13,X,0,13.0,9,DD,BAD,M,N,N,1.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16424.0,-1458.0,1.0,0.0,0.0,0.0,Drivers,1.0,44.0,Y
17369,5054078,0,0,0,0,0,0,29,2,C,-12,29.0,0,AA,GOOD,F,N,N,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-17143.0,-5507.0,1.0,0.0,1.0,0.0,,2.0,46.0,Y
17519,5054285,0,0,0,0,0,0,3,0,C,-49,3.0,0,AA,GOOD,F,N,N,1.0,121500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12716.0,-393.0,1.0,1.0,0.0,0.0,Core staff,3.0,34.0,Y
17523,5054291,0,0,0,0,0,0,3,0,C,-18,3.0,0,AA,GOOD,F,N,N,1.0,121500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12716.0,-393.0,1.0,1.0,0.0,0.0,Core staff,3.0,34.0,Y
17526,5054294,0,0,0,0,0,0,3,0,C,-31,3.0,0,AA,GOOD,F,N,N,1.0,121500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12716.0,-393.0,1.0,1.0,0.0,0.0,Core staff,3.0,34.0,Y
17543,5054311,0,0,0,0,0,0,50,11,C,0,50.0,0,AA,GOOD,F,N,N,0.0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20285.0,-1734.0,1.0,1.0,1.0,0.0,High skill tech staff,2.0,55.0,Y
17581,5054365,0,0,0,0,0,0,16,11,C,-20,16.0,0,AA,GOOD,F,N,N,0.0,148500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20723.0,365243.0,1.0,0.0,1.0,0.0,,1.0,56.0,N
17585,5054374,0,0,0,0,0,0,9,11,C,0,9.0,0,AA,GOOD,F,N,N,0.0,148500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20723.0,365243.0,1.0,0.0,1.0,0.0,,1.0,56.0,N
17586,5054375,0,0,0,0,0,0,6,11,C,0,6.0,0,AA,GOOD,F,N,N,0.0,148500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20723.0,365243.0,1.0,0.0,1.0,0.0,,1.0,56.0,N
17614,5054433,0,0,0,0,0,0,27,14,C,0,27.0,0,AA,GOOD,M,N,Y,0.0,180000.0,Pensioner,Higher education,Married,House / apartment,-19619.0,365243.0,1.0,0.0,0.0,0.0,,2.0,53.0,N
17616,5054437,0,0,0,0,0,0,15,14,C,0,15.0,0,AA,GOOD,M,N,Y,0.0,180000.0,Pensioner,Higher education,Married,House / apartment,-19619.0,365243.0,1.0,0.0,0.0,0.0,,2.0,53.0,N
17659,5054495,0,0,0,0,0,0,29,1,C,0,29.0,0,AA,GOOD,F,Y,Y,0.0,225000.0,Commercial associate,Higher education,Separated,House / apartment,-12102.0,-1185.0,1.0,0.0,0.0,0.0,Waiters/barmen staff,1.0,33.0,Y
17679,5054517,0,0,0,0,0,0,12,0,C,0,12.0,0,AA,GOOD,F,Y,Y,1.0,135000.0,Working,Higher education,Married,House / apartment,-10014.0,-2311.0,1.0,0.0,0.0,0.0,,3.0,27.0,Y
17685,5054524,9,0,0,0,0,1,0,48,X,0,10.0,9,DD,BAD,F,N,N,2.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16611.0,-8369.0,1.0,0.0,0.0,0.0,,4.0,45.0,Y
17686,5054525,7,0,0,0,0,1,0,2,0,0,8.0,7,DD,BAD,F,N,N,2.0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16611.0,-8369.0,1.0,0.0,0.0,0.0,,4.0,45.0,Y
17728,5054587,0,0,0,0,0,0,27,1,C,-25,27.0,0,AA,GOOD,M,Y,Y,0.0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15389.0,-607.0,1.0,0.0,0.0,0.0,Laborers,1.0,42.0,Y
17730,5054589,0,0,0,0,0,0,26,1,C,0,26.0,0,AA,GOOD,M,Y,Y,0.0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15389.0,-607.0,1.0,0.0,0.0,0.0,Laborers,1.0,42.0,Y
17738,5054598,0,0,0,0,0,0,34,15,C,0,34.0,0,AA,GOOD,M,Y,Y,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11325.0,-2433.0,1.0,0.0,0.0,0.0,Laborers,2.0,31.0,Y
17743,5054606,0,0,0,0,0,0,8,1,C,0,8.0,0,AA,GOOD,F,N,Y,0.0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21076.0,365243.0,1.0,0.0,0.0,0.0,,2.0,57.0,N
17750,5054614,0,0,0,0,0,0,15,1,C,0,15.0,0,AA,GOOD,F,N,Y,0.0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21076.0,365243.0,1.0,0.0,0.0,0.0,,2.0,57.0,N
17752,5054617,0,0,0,0,0,0,4,1,C,0,4.0,0,AA,GOOD,F,N,Y,0.0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21076.0,365243.0,1.0,0.0,0.0,0.0,,2.0,57.0,N
17816,5054707,0,0,0,0,0,0,20,9,C,0,20.0,0,AA,GOOD,F,N,Y,0.0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18292.0,-638.0,1.0,1.0,1.0,0.0,Laborers,2.0,50.0,Y
17824,5054717,0,0,0,0,0,0,41,9,C,0,41.0,0,AA,GOOD,F,N,Y,0.0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18292.0,-638.0,1.0,1.0,1.0,0.0,Laborers,2.0,50.0,Y
17970,5056175,0,0,0,0,0,0,3,2,C,0,3.0,0,AA,GOOD,F,N,Y,2.0,85500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10081.0,-249.0,1.0,0.0,0.0,0.0,Sales staff,4.0,27.0,Y
17971,5056176,0,0,0,0,0,0,2,2,C,0,2.0,0,AA,GOOD,F,N,Y,2.0,85500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10081.0,-249.0,1.0,0.0,0.0,0.0,Sales staff,4.0,27.0,Y
17972,5056177,0,0,0,0,0,0,1,2,C,0,1.0,0,AA,GOOD,F,N,Y,2.0,85500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10081.0,-249.0,1.0,0.0,0.0,0.0,Sales staff,4.0,27.0,Y
17992,5056216,0,0,0,0,0,0,46,2,C,0,46.0,0,AA,GOOD,F,N,N,1.0,180000.0,Working,Secondary / secondary special,Married,With parents,-10774.0,-2592.0,1.0,0.0,0.0,0.0,,3.0,29.0,Y
18006,5058246,0,0,0,0,0,0,4,0,C,0,4.0,0,AA,GOOD,F,N,Y,0.0,90000.0,State servant,Higher education,Married,House / apartment,-12849.0,-543.0,1.0,1.0,1.0,0.0,Core staff,2.0,35.0,Y
18007,5058247,0,0,0,0,0,0,3,0,C,0,3.0,0,AA,GOOD,F,N,Y,0.0,90000.0,State servant,Higher education,Married,House / apartment,-12849.0,-543.0,1.0,1.0,1.0,0.0,Core staff,2.0,35.0,Y
18008,5058248,0,0,0,0,0,0,2,1,C,0,2.0,0,AA,GOOD,F,N,Y,0.0,90000.0,State servant,Higher education,Married,House / apartment,-12849.0,-543.0,1.0,1.0,1.0,0.0,Core staff,2.0,35.0,Y
18009,5058249,0,0,0,0,0,0,3,1,C,0,3.0,0,AA,GOOD,F,N,Y,0.0,90000.0,State servant,Higher education,Married,House / apartment,-12849.0,-543.0,1.0,1.0,1.0,0.0,Core staff,2.0,35.0,Y
18020,5058262,0,0,0,0,0,0,22,0,C,0,22.0,0,AA,GOOD,M,N,N,1.0,225000.0,Commercial associate,Secondary / secondary special,Married,With parents,-17868.0,-1912.0,1.0,0.0,0.0,0.0,Drivers,3.0,48.0,Y
18051,5058305,0,0,0,0,0,0,5,5,C,0,5.0,0,AA,GOOD,F,N,Y,0.0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466.0,-12870.0,1.0,1.0,1.0,0.0,Managers,2.0,61.0,Y
18080,5058345,2,2,1,1,1,9,19,21,C,0,35.0,7,DD,BAD,F,N,Y,0.0,99000.0,Pensioner,Higher education,Separated,House / apartment,-24611.0,365243.0,1.0,0.0,0.0,0.0,,1.0,67.0,N
18081,5058348,2,2,1,1,1,9,5,21,C,0,21.0,7,DD,BAD,F,N,Y,0.0,99000.0,Pensioner,Higher education,Separated,House / apartment,-24611.0,365243.0,1.0,0.0,0.0,0.0,,1.0,67.0,N
18082,5058350,2,2,1,1,1,9,1,21,C,0,17.0,7,EE,BAD,M,N,Y,0.0,99000.0,Pensioner,Higher education,Separated,House / apartment,-24611.0,365243.0,1.0,0.0,0.0,0.0,,1.0,67.0,N
18084,5058352,2,2,1,1,1,5,0,0,5,0,12.0,7,DD,BAD,F,N,Y,0.0,99000.0,Pensioner,Higher education,Separated,House / apartment,-24611.0,365243.0,1.0,0.0,0.0,0.0,,1.0,67.0,N
18133,5058411,0,0,0,0,0,0,13,6,C,0,13.0,0,AA,GOOD,M,Y,N,0.0,270000.0,Working,Incomplete higher,Single / not married,With parents,-10844.0,-1086.0,1.0,0.0,0.0,0.0,,1.0,29.0,Y
18176,5058484,0,0,0,0,0,0,10,2,C,0,10.0,0,AA,GOOD,M,N,N,0.0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15213.0,-1331.0,1.0,0.0,0.0,0.0,Drivers,1.0,41.0,Y
18179,5058487,0,0,0,0,0,0,10,2,C,-10,10.0,0,AA,GOOD,M,N,N,0.0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15213.0,-1331.0,1.0,0.0,0.0,0.0,Drivers,1.0,41.0,Y
18181,5058489,0,0,0,0,0,0,10,2,C,-40,10.0,0,AA,GOOD,M,N,N,0.0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15213.0,-1331.0,1.0,0.0,0.0,0.0,Drivers,1.0,41.0,Y
18182,5058490,0,0,0,0,0,0,10,2,C,-7,10.0,0,AA,GOOD,M,N,N,0.0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15213.0,-1331.0,1.0,0.0,0.0,0.0,Drivers,1.0,41.0,Y
18184,5058493,0,0,0,0,0,0,10,2,C,-3,10.0,0,AA,GOOD,M,N,N,0.0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15213.0,-1331.0,1.0,0.0,0.0,0.0,Drivers,1.0,41.0,Y
18185,5058494,0,0,0,0,0,0,1,2,C,0,1.0,0,AA,GOOD,M,N,N,0.0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15213.0,-1331.0,1.0,0.0,0.0,0.0,Drivers,1.0,41.0,Y
18186,5058495,0,0,0,0,0,0,14,30,C,0,14.0,0,AA,GOOD,F,N,Y,0.0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22774.0,365243.0,1.0,0.0,0.0,0.0,,2.0,62.0,N
18192,5058505,0,0,0,0,0,0,4,11,C,-20,4.0,0,AA,GOOD,F,N,Y,0.0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22774.0,365243.0,1.0,0.0,0.0,0.0,,2.0,62.0,N
18197,5058510,0,0,0,0,0,0,4,7,C,-14,4.0,0,AA,GOOD,F,N,Y,0.0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22774.0,365243.0,1.0,0.0,0.0,0.0,,2.0,62.0,N
18216,5058538,0,0,0,0,0,0,11,1,C,0,11.0,0,AA,GOOD,F,N,Y,0.0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21529.0,365243.0,1.0,0.0,1.0,0.0,,2.0,58.0,N
19249,5061190,0,0,0,0,0,0,46,0,C,0,46.0,0,AA,GOOD,F,N,Y,1.0,180000.0,State servant,Higher education,Married,House / apartment,-10969.0,-3485.0,1.0,0.0,0.0,1.0,High skill tech staff,3.0,30.0,Y
19253,5061194,0,0,0,0,0,0,46,9,C,0,46.0,0,AA,GOOD,F,N,Y,1.0,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-11567.0,-655.0,1.0,0.0,0.0,1.0,Sales staff,3.0,31.0,Y
19260,5061201,0,0,0,0,0,0,4,0,C,0,4.0,0,AA,GOOD,F,N,Y,0.0,49500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23181.0,365243.0,1.0,0.0,1.0,0.0,,1.0,63.0,N
19296,5061245,0,0,0,0,0,0,38,8,C,0,38.0,0,AA,GOOD,F,N,Y,0.0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,-9301.0,-1751.0,1.0,0.0,0.0,0.0,,2.0,25.0,Y
19305,5061254,0,0,0,0,0,0,13,7,C,0,13.0,0,AA,GOOD,F,N,Y,0.0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,-9301.0,-1751.0,1.0,0.0,0.0,0.0,,2.0,25.0,Y
19306,5061255,0,0,0,0,0,0,14,15,C,0,14.0,0,AA,GOOD,F,N,Y,0.0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,-9301.0,-1751.0,1.0,0.0,0.0,0.0,,2.0,25.0,Y
19321,5061272,0,0,0,0,0,0,40,1,C,0,40.0,0,AA,GOOD,F,Y,Y,0.0,85500.0,Working,Higher education,Married,House / apartment,-18438.0,-9724.0,1.0,0.0,1.0,0.0,Core staff,2.0,50.0,Y
19368,5061336,0,0,0,0,0,0,2,1,C,0,2.0,0,AA,GOOD,F,N,Y,0.0,94500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24302.0,365243.0,1.0,0.0,0.0,0.0,,1.0,66.0,N
19370,5061338,0,0,0,0,0,0,2,1,C,0,2.0,0,AA,GOOD,F,N,Y,0.0,94500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24302.0,365243.0,1.0,0.0,0.0,0.0,,1.0,66.0,N
19385,5061360,1,1,1,1,1,24,7,11,C,0,36.0,5,EE,BAD,M,N,Y,0.0,65250.0,Pensioner,Higher education,Married,House / apartment,-20872.0,365243.0,1.0,0.0,0.0,0.0,,2.0,57.0,N
19460,5061459,0,0,0,0,0,0,25,0,C,0,25.0,0,AA,GOOD,F,N,Y,0.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18114.0,-10121.0,1.0,0.0,0.0,0.0,High skill tech staff,2.0,49.0,Y
19462,5061461,0,0,0,0,0,0,29,0,C,0,29.0,0,AA,GOOD,F,N,Y,0.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18114.0,-10121.0,1.0,0.0,0.0,0.0,High skill tech staff,2.0,49.0,Y
19479,5061483,0,0,0,0,0,0,8,2,C,0,8.0,0,AA,GOOD,F,N,Y,1.0,225000.0,Commercial associate,Higher education,Married,House / apartment,-9615.0,-2266.0,1.0,0.0,0.0,1.0,Managers,3.0,26.0,Y
19540,5061566,0,0,0,0,0,0,11,0,C,0,11.0,0,AA,GOOD,F,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18759.0,365243.0,1.0,0.0,0.0,0.0,,2.0,51.0,N
19561,5061598,0,0,0,0,0,0,29,19,C,0,29.0,0,AA,GOOD,F,N,Y,0.0,62653.5,Working,Secondary / secondary special,Separated,House / apartment,-19658.0,-320.0,1.0,1.0,1.0,0.0,Sales staff,1.0,53.0,Y
19562,5061599,0,0,0,0,0,0,28,1,C,0,28.0,0,AA,GOOD,F,N,Y,0.0,62653.5,Working,Secondary / secondary special,Separated,House / apartment,-19658.0,-320.0,1.0,1.0,1.0,0.0,Sales staff,1.0,53.0,Y
19577,5061619,0,0,0,0,0,0,32,0,C,0,32.0,0,AA,GOOD,M,Y,Y,0.0,427500.0,State servant,Incomplete higher,Single / not married,Rented apartment,-11943.0,-3150.0,1.0,0.0,1.0,0.0,High skill tech staff,1.0,32.0,Y
19592,5061636,6,1,1,1,1,3,26,20,C,0,39.0,10,DD,BAD,F,N,Y,0.0,225000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21664.0,365243.0,1.0,0.0,1.0,0.0,,2.0,59.0,N
19622,5061669,0,0,0,0,0,0,7,1,C,0,7.0,0,AA,GOOD,F,Y,Y,0.0,279000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21177.0,365243.0,1.0,0.0,0.0,0.0,,2.0,58.0,N
19623,5061670,0,0,0,0,0,0,6,1,C,0,6.0,0,AA,GOOD,F,Y,Y,0.0,279000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21177.0,365243.0,1.0,0.0,0.0,0.0,,2.0,58.0,N
19639,5061691,7,0,0,0,0,6,0,0,5,0,13.0,7,DD,BAD,F,N,Y,1.0,67500.0,Commercial associate,Higher education,Married,House / apartment,-9122.0,-1567.0,1.0,0.0,0.0,1.0,Waiters/barmen staff,3.0,24.0,Y
19643,5061695,0,0,0,0,0,0,38,3,C,0,38.0,0,AA,GOOD,M,N,Y,0.0,157500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-13463.0,-1993.0,1.0,0.0,0.0,0.0,Security staff,1.0,36.0,Y
19713,5061800,0,0,0,0,0,0,2,0,C,0,2.0,0,AA,GOOD,F,N,Y,0.0,225000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-20924.0,-1050.0,1.0,0.0,0.0,0.0,Cleaning staff,1.0,57.0,Y
19722,5061812,0,0,0,0,0,0,4,0,C,0,4.0,0,AA,GOOD,F,N,Y,0.0,112500.0,Working,Incomplete higher,Single / not married,Rented apartment,-8347.0,-1598.0,1.0,0.0,0.0,0.0,Laborers,1.0,22.0,Y
19723,5061813,0,0,0,0,0,0,6,0,C,-1,6.0,0,AA,GOOD,F,N,Y,0.0,112500.0,Working,Incomplete higher,Single / not married,Rented apartment,-8347.0,-1598.0,1.0,0.0,0.0,0.0,Laborers,1.0,22.0,Y
19725,5061815,0,0,0,0,0,0,7,0,C,-1,7.0,0,AA,GOOD,F,N,Y,0.0,112500.0,Working,Incomplete higher,Single / not married,Rented apartment,-8347.0,-1598.0,1.0,0.0,0.0,0.0,Laborers,1.0,22.0,Y
19757,5061854,0,0,0,0,0,0,4,0,C,0,4.0,0,AA,GOOD,F,N,Y,0.0,189000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20147.0,365243.0,1.0,0.0,0.0,0.0,,2.0,55.0,N
19819,5061940,0,0,0,0,0,0,42,3,C,0,42.0,0,AA,GOOD,F,N,Y,1.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-15608.0,-2755.0,1.0,0.0,0.0,0.0,Laborers,3.0,42.0,Y
19820,5061941,0,0,0,0,0,0,10,12,C,0,10.0,0,AA,GOOD,F,N,Y,1.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-15608.0,-2755.0,1.0,0.0,0.0,0.0,Laborers,3.0,42.0,Y
19834,5061957,0,0,0,0,0,0,20,7,C,0,20.0,0,AA,GOOD,F,N,N,0.0,90000.0,State servant,Higher education,Married,Rented apartment,-15859.0,-1536.0,1.0,0.0,0.0,0.0,Core staff,2.0,43.0,Y
19838,5061961,0,0,0,0,0,0,8,18,C,0,8.0,0,AA,GOOD,F,N,N,0.0,162000.0,Commercial associate,Higher education,Married,Rented apartment,-9106.0,-532.0,1.0,0.0,0.0,1.0,Accountants,2.0,24.0,Y
19839,5061962,0,0,0,0,0,0,14,0,C,0,14.0,0,AA,GOOD,F,N,N,0.0,162000.0,Commercial associate,Higher education,Married,Rented apartment,-9106.0,-532.0,1.0,0.0,0.0,1.0,Accountants,2.0,24.0,Y
19847,5061973,0,0,0,0,0,0,2,0,C,0,2.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Higher education,Married,House / apartment,-13299.0,-1628.0,1.0,0.0,0.0,0.0,Laborers,2.0,36.0,Y
19848,5061974,0,0,0,0,0,0,2,0,C,0,2.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Higher education,Married,House / apartment,-13299.0,-1628.0,1.0,0.0,0.0,0.0,Laborers,2.0,36.0,Y
19849,5061975,0,0,0,0,0,0,3,0,C,0,3.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Higher education,Married,House / apartment,-13299.0,-1628.0,1.0,0.0,0.0,0.0,Laborers,2.0,36.0,Y
19850,5061976,0,0,0,0,0,0,3,0,C,0,3.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Higher education,Married,House / apartment,-13299.0,-1628.0,1.0,0.0,0.0,0.0,Laborers,2.0,36.0,Y
19851,5061977,0,0,0,0,0,0,5,0,C,0,5.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Higher education,Married,House / apartment,-13299.0,-1628.0,1.0,0.0,0.0,0.0,Laborers,2.0,36.0,Y
19852,5061978,0,0,0,0,0,0,7,0,C,0,7.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Higher education,Married,House / apartment,-13299.0,-1628.0,1.0,0.0,0.0,0.0,Laborers,2.0,36.0,Y
19856,5061982,0,0,0,0,0,0,5,1,C,0,5.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Higher education,Married,House / apartment,-13299.0,-1628.0,1.0,0.0,0.0,0.0,Laborers,2.0,36.0,Y
19857,5061983,0,0,0,0,0,0,6,0,C,0,6.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Higher education,Married,House / apartment,-13299.0,-1628.0,1.0,0.0,0.0,0.0,Laborers,2.0,36.0,Y
19858,5061984,0,0,0,0,0,0,4,0,C,0,4.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Higher education,Married,House / apartment,-13299.0,-1628.0,1.0,0.0,0.0,0.0,Laborers,2.0,36.0,Y
19859,5061985,0,0,0,0,0,0,2,1,C,0,2.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Higher education,Married,House / apartment,-13299.0,-1628.0,1.0,0.0,0.0,0.0,Laborers,2.0,36.0,Y
19860,5061986,0,0,0,0,0,0,2,0,C,0,2.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Higher education,Married,House / apartment,-13299.0,-1628.0,1.0,0.0,0.0,0.0,Laborers,2.0,36.0,Y
